row_id,player_id,age,position,team,opponent,minutes_played,points,rebounds,assists,steals,blocks,turnovers,fg_pct,three_pct,ft_pct,plus_minus,efficiency,game_location,rest_days,target
1396,1482,23,PG,POR,MIA,26.9,13,4,7,1,1,4,46.7,41.6,72.8,-1,22,Home,1,0
4406,1307,25,PG,MEM,NYK,36.6,18,4,9,1,1,3,53.1,42.0,79.9,-7,30,Away,1,1
6121,1106,28,SF,TOR,NOP,19.0,11,3,5,0,0,1,50.5,39.9,67.9,5,18,Home,3,0
2191,1123,25,SF,POR,LAL,39.2,17,9,4,2,2,3,36.0,37.5,71.7,4,31,Away,2,1
2889,1064,26,SG,LAL,MEM,20.3,14,2,0,2,0,0,48.5,29.7,90.4,-8,18,Home,3,0
2065,1408,30,PG,PHI,CLE,14.3,11,3,3,1,1,1,49.4,30.8,75.7,9,18,Away,2,0
6650,1458,28,PF,SAS,HOU,21.6,12,6,3,0,1,2,49.1,36.8,91.1,5,20,Away,5,0
1853,1468,25,SG,ORL,IND,31.1,22,3,1,1,0,1,40.4,36.5,75.2,2,26,Away,2,0
3192,1467,25,SG,DET,MIA,23.3,8,7,3,1,0,1,40.8,42.0,69.3,10,18,Away,1,0
4447,1282,20,PG,MIN,TOR,25.2,7,4,3,0,0,2,53.6,42.6,80.0,8,12,Away,0,0
4823,1148,27,SG,UTA,LAL,28.7,17,4,4,2,0,1,43.9,38.3,76.6,-9,26,Home,3,0
903,1116,29,SF,PHX,MIA,37.2,17,4,3,1,1,3,42.8,35.2,71.9,1,23,Home,1,0
4905,1322,29,C,SAS,ORL,24.7,9,8,0,2,1,1,46.8,26.0,81.1,0,19,Away,3,1
1202,1206,24,SG,TOR,LAL,36.3,19,4,5,0,0,1,51.2,37.4,69.2,3,27,Home,3,1
5285,1312,27,SG,BOS,BKN,20.9,6,4,3,1,1,2,37.9,35.4,62.8,9,13,Home,4,0
3934,1398,30,SG,BOS,MIA,22.4,11,4,4,0,0,2,40.3,32.2,85.3,16,17,Away,3,0
1777,1052,35,SF,MEM,PHI,28.0,14,5,1,0,1,2,54.1,35.9,70.8,-22,19,Home,3,0
2763,1160,22,SF,PHI,IND,24.0,15,6,0,1,0,2,48.2,25.8,77.9,-7,20,Home,2,0
6562,1479,28,SG,CHA,DEN,39.2,29,10,4,1,1,2,43.7,29.4,78.4,13,43,Away,1,1
8580,1333,26,PG,ORL,WAS,22.8,13,1,5,1,0,0,59.1,27.4,90.2,-5,20,Home,3,1
4776,1138,28,PF,SAC,DAL,16.7,5,5,0,1,1,1,52.0,30.6,77.2,-9,11,Home,2,0
2708,1079,28,PF,HOU,NOP,12.6,5,4,3,1,0,0,41.4,34.3,62.3,-3,13,Home,2,0
6803,1127,30,PF,SAS,MIN,21.5,5,6,3,1,1,2,47.5,33.2,75.9,-3,14,Home,1,0
4901,1021,29,SG,NYK,MIL,31.9,18,7,2,1,0,3,45.6,45.0,77.2,-4,25,Home,1,0
6090,1313,25,PF,LAC,DET,30.1,15,5,3,1,0,2,55.4,36.1,72.1,7,22,Away,1,1
2185,1024,23,SG,DEN,MIL,24.6,7,1,4,2,0,1,53.2,44.6,91.8,12,13,Home,1,1
4001,1004,28,PF,LAL,BKN,21.1,14,5,2,0,2,2,53.7,40.3,76.5,7,21,Home,1,0
1259,1227,25,PG,NYK,PHX,40.2,25,4,9,2,1,4,53.5,36.1,77.8,3,37,Home,2,1
1871,1295,30,PG,POR,MIA,39.4,16,4,10,1,0,4,35.6,39.5,82.4,2,27,Home,0,1
8386,1431,29,PG,BOS,NOP,14.4,8,0,3,1,1,1,47.9,34.6,78.0,-14,12,Away,1,0
91,1105,24,C,NYK,IND,27.1,18,10,3,1,1,3,47.6,47.3,77.0,4,30,Away,1,1
3905,1119,26,PF,NYK,PHX,22.3,11,5,3,2,1,3,45.4,30.8,74.1,-5,19,Away,2,0
1467,1477,24,SF,CHI,ATL,34.2,22,7,5,1,0,4,43.4,40.2,92.1,-8,31,Away,3,1
1215,1153,30,C,TOR,CLE,18.2,9,5,1,0,1,0,54.1,29.3,83.2,16,16,Away,1,0
7945,1029,26,PF,CLE,CHA,17.7,6,4,2,0,2,0,43.8,35.9,84.4,-7,14,Home,1,0
5363,1320,22,SF,SAS,MEM,28.3,15,7,3,1,1,1,40.0,45.3,74.6,-4,26,Home,3,0
5412,1477,20,SG,HOU,SAC,34.9,22,5,3,2,1,3,43.0,45.0,74.9,4,30,Away,2,1
4786,1396,29,SG,ATL,MIA,17.7,13,6,1,1,0,1,45.0,41.5,81.0,4,20,Away,0,0
8559,1407,28,PF,MIL,PHX,30.9,17,5,1,1,0,1,54.5,29.1,76.1,-7,23,Home,0,1
4596,1349,21,PF,PHX,LAC,31.4,11,6,2,0,0,3,47.5,24.8,70.3,13,16,Away,5,1
2277,1154,31,SF,MIN,OKC,33.6,16,3,2,1,0,1,50.3,43.6,88.5,-5,21,Away,5,0
1343,1139,23,C,MIA,SAS,36.8,16,11,2,1,2,2,55.4,24.7,75.9,11,30,Home,1,1
3428,1187,29,PF,SAS,LAL,19.0,11,0,0,1,0,1,49.1,34.4,66.8,7,11,Home,2,0
8305,1172,26,C,DEN,CHI,24.3,12,3,1,1,1,1,57.1,28.4,85.0,-11,17,Home,2,0
8500,1415,29,PF,DET,OKC,22.4,13,5,0,1,0,2,47.1,30.5,74.0,-1,17,Home,3,0
5270,1174,27,PG,PHX,DAL,28.6,13,1,7,1,1,2,45.9,43.2,72.1,14,21,Home,1,0
5712,1240,27,SG,OKC,DET,20.6,10,4,0,1,0,0,53.3,40.7,83.5,3,15,Away,0,0
2929,1481,21,SG,ATL,BOS,42.2,25,4,6,0,1,3,43.3,39.1,78.9,-10,33,Away,1,0
4713,1474,28,SG,BKN,MIA,22.1,12,4,1,1,0,3,58.1,43.6,68.9,16,15,Home,3,0
7759,1375,22,C,PHI,NOP,15.7,9,4,0,0,2,1,49.5,29.9,87.5,-8,14,Home,4,0
2824,1025,24,SF,NYK,UTA,21.0,15,6,3,1,0,2,43.7,26.2,77.1,9,23,Away,0,1
3778,1304,23,SF,UTA,MIN,37.0,19,7,2,1,2,3,49.4,36.9,67.0,-3,28,Home,1,1
7704,1447,28,C,PHX,LAC,23.0,13,5,3,0,1,1,49.0,36.6,77.1,-14,21,Home,3,0
7769,1348,30,C,CLE,HOU,18.5,11,7,1,1,1,0,54.3,39.5,79.0,7,21,Away,3,1
3571,1159,26,SG,BOS,TOR,28.1,15,4,3,2,0,3,49.0,29.3,78.3,-13,21,Home,1,0
828,1238,27,SF,SAC,SAS,24.0,11,5,4,0,0,2,60.2,32.2,88.0,-3,18,Away,1,0
1316,1334,19,SG,IND,LAL,29.4,17,0,7,1,0,2,39.0,34.9,76.2,-4,23,Away,2,0
3462,1129,28,C,DAL,CHA,26.3,15,9,2,1,1,2,55.2,39.6,84.5,13,26,Away,2,1
6839,1365,24,SG,MIL,DEN,18.7,3,3,2,0,0,1,49.9,51.3,69.4,-7,7,Home,3,0
8111,1325,25,SG,POR,SAC,17.7,13,2,2,1,0,0,49.1,22.9,67.3,9,18,Away,2,0
4335,1307,29,PF,LAL,CHA,28.2,19,7,1,1,0,0,44.3,36.5,74.3,-3,28,Home,1,1
7760,1291,26,PF,DET,MIA,30.7,20,7,0,1,0,1,56.8,35.2,78.6,-3,27,Away,1,0
404,1207,26,SG,DAL,CLE,16.4,5,4,0,1,1,0,42.1,41.9,85.9,6,11,Home,1,0
1426,1401,24,PG,CLE,PHX,24.5,9,2,6,2,1,2,56.5,45.9,88.0,-8,18,Home,1,1
2552,1207,25,C,PHI,CLE,12.3,3,2,2,1,1,1,39.9,17.3,68.2,-21,8,Home,2,0
5031,1445,23,SG,BKN,DET,22.7,18,5,4,1,0,0,44.2,44.9,67.2,3,28,Away,1,1
2001,1158,26,PG,DEN,GSW,37.9,20,5,11,2,0,3,51.3,34.6,81.1,10,35,Home,2,1
6689,1449,28,C,MIA,ORL,18.5,12,6,3,1,1,1,52.6,36.4,57.9,-7,22,Home,1,0
367,1036,23,PF,BKN,MIA,18.3,8,4,1,1,0,2,42.3,36.0,84.1,-1,12,Home,2,0
1478,1288,24,SF,PHI,DAL,28.6,19,7,2,1,1,3,38.0,38.7,85.4,3,27,Away,1,1
2338,1028,27,PF,UTA,GSW,33.8,15,6,1,1,0,2,35.1,31.9,79.6,1,21,Away,2,0
70,1345,21,C,WAS,MIL,25.5,18,8,0,0,2,1,40.7,32.4,76.6,8,27,Away,2,1
4586,1258,28,SF,MIL,MIA,21.7,16,5,0,0,0,1,52.2,38.1,66.1,-1,20,Home,5,0
6000,1308,29,C,SAS,HOU,22.6,7,7,0,1,1,3,51.5,25.5,70.3,-8,13,Away,1,0
2275,1012,31,C,SAC,BKN,37.2,19,14,0,2,1,1,40.4,42.9,71.2,-4,35,Home,1,1
6041,1053,28,PF,IND,MIA,33.7,19,8,2,1,1,2,40.2,39.8,85.0,10,29,Home,1,1
1890,1035,25,SG,BKN,ATL,23.4,15,3,1,1,0,2,40.3,46.5,67.2,-5,18,Away,1,0
4887,1146,21,C,BKN,NOP,26.8,13,6,3,1,1,1,50.0,34.6,67.8,-2,23,Away,2,1
8796,1018,26,PG,SAC,IND,33.8,18,7,7,1,0,1,51.8,55.0,69.7,9,32,Home,2,1
2159,1268,23,PG,POR,DAL,42.7,29,6,11,2,1,5,52.4,38.3,70.6,1,44,Home,1,1
5475,1351,25,SF,NYK,ATL,25.4,12,3,0,0,0,2,44.6,32.4,82.1,-9,13,Away,3,0
2696,1459,25,PG,LAC,UTA,33.6,13,2,7,3,0,3,44.0,35.4,70.5,-6,22,Home,2,0
3612,1267,25,PG,SAS,CLE,34.4,17,2,9,2,0,3,48.1,40.9,90.5,8,27,Away,2,1
2781,1038,26,PF,CLE,WAS,20.5,9,6,2,0,1,0,42.2,38.7,77.1,4,18,Away,4,0
2578,1355,22,SG,IND,BKN,32.7,15,4,6,1,0,2,56.2,43.5,83.0,-3,24,Home,1,0
6466,1481,21,SG,PHI,SAS,19.0,15,1,1,1,0,0,41.5,48.5,91.9,-8,18,Away,1,0
3999,1329,22,PF,ATL,TOR,12.9,0,0,1,0,2,0,53.7,38.4,73.7,-13,3,Away,1,0
7534,1140,24,C,LAL,NOP,34.3,14,12,4,0,1,3,48.3,44.9,93.5,6,28,Away,1,1
8479,1133,29,SG,WAS,TOR,31.1,22,3,2,0,1,2,33.1,37.4,83.0,-1,26,Away,5,0
6160,1255,25,PG,BOS,MIL,21.5,15,2,5,1,0,2,44.1,31.9,87.3,-3,21,Away,1,1
8754,1346,27,PF,LAL,NYK,23.8,10,4,2,0,1,2,38.5,39.6,79.5,1,15,Away,2,0
1220,1006,26,PF,GSW,CLE,39.6,23,9,1,1,2,3,56.7,28.5,86.0,15,33,Home,2,1
5641,1322,29,SG,PHI,POR,26.2,18,4,3,1,0,2,47.6,37.4,75.8,-7,24,Away,5,0
7652,1086,27,SF,PHI,SAS,37.8,28,2,1,2,0,1,49.7,38.0,81.8,-2,32,Home,1,1
7361,1359,27,PF,MIA,ORL,20.5,3,6,2,1,1,1,48.8,47.4,75.4,5,12,Home,0,0
5364,1048,25,PF,PHX,DAL,19.4,8,5,0,1,0,0,49.7,38.5,68.1,-10,14,Away,0,0
4803,1486,27,SG,DAL,CLE,21.5,15,1,4,1,0,1,51.0,37.5,80.6,10,20,Away,0,0
3672,1110,24,SF,MIN,DEN,16.9,2,1,1,1,1,0,54.0,14.8,85.6,-4,6,Home,2,0
6449,1371,31,PG,MIN,POR,25.9,12,3,4,1,0,2,52.8,44.9,82.7,1,18,Away,4,0
5739,1240,29,PF,NYK,PHI,25.1,13,7,2,0,0,1,37.0,44.0,71.4,7,21,Away,4,1
5121,1412,25,SG,BKN,PHX,29.5,21,5,2,2,1,2,38.2,24.5,77.1,-16,29,Away,0,0
7353,1470,35,PF,UTA,MIL,24.1,11,5,4,1,1,2,50.0,28.9,77.7,-8,20,Away,1,0
7622,1105,25,PG,NOP,POR,27.7,18,5,3,1,1,2,47.2,38.5,80.1,-5,26,Away,1,1
4052,1057,23,PG,MIA,SAS,34.7,15,4,5,1,0,4,39.8,29.6,80.7,-2,21,Away,4,0
2828,1368,24,C,BOS,MIL,27.2,14,7,0,1,2,2,54.9,22.7,76.3,-6,22,Away,2,0
4214,1272,22,PF,SAS,LAL,24.8,15,4,1,1,0,1,37.8,27.9,95.0,11,20,Away,3,0
4219,1270,27,SG,ATL,BKN,30.4,18,3,3,2,0,3,47.5,34.0,75.4,18,23,Away,1,0
2589,1453,29,SF,SAS,POR,16.4,10,4,1,1,1,1,48.1,30.1,84.5,-12,16,Home,3,0
360,1368,22,SF,DAL,CHI,14.9,6,1,0,0,0,1,46.4,39.5,82.9,-12,6,Away,1,0
7874,1414,21,PF,POR,BOS,32.0,19,9,0,1,1,2,48.9,39.1,89.3,5,28,Away,3,1
1105,1334,28,PG,NOP,LAC,32.2,16,2,7,1,0,4,52.3,35.4,77.7,-2,22,Away,2,1
8039,1416,25,C,POR,DAL,23.2,7,11,1,2,0,3,40.2,29.6,59.5,2,18,Home,0,0
695,1379,26,PG,LAL,MIN,12.9,5,3,6,0,0,2,49.6,42.3,89.1,4,12,Away,1,0
1372,1100,28,SG,BKN,BOS,33.2,19,4,3,1,1,3,41.7,49.8,80.1,-4,25,Away,0,0
2549,1006,31,PG,IND,POR,35.8,21,4,8,2,0,4,34.9,41.0,84.5,-1,31,Away,2,1
6625,1255,24,SG,ATL,UTA,23.3,14,4,3,2,0,3,46.6,37.8,84.5,0,20,Away,0,0
3254,1157,26,PF,MIA,ORL,17.4,6,6,1,0,0,2,47.0,26.4,80.8,-5,11,Away,2,0
6046,1126,27,PF,CLE,OKC,20.8,14,5,2,0,1,0,57.0,35.3,73.6,-2,22,Home,1,0
7289,1151,24,PF,IND,TOR,28.6,12,3,1,0,0,1,43.6,41.1,78.1,-5,15,Away,1,0
1541,1315,26,PF,BOS,NOP,28.2,13,11,1,2,1,3,44.0,30.5,82.5,-4,25,Home,4,1
3414,1212,23,SG,BOS,PHI,32.0,19,4,2,1,0,1,46.9,37.0,80.0,5,25,Away,2,1
4580,1050,27,PG,PHX,MIA,43.0,26,4,7,1,1,4,35.2,32.7,91.2,-6,35,Home,2,1
5411,1002,21,PG,LAC,ORL,17.8,10,3,2,1,1,2,55.2,31.9,72.8,2,15,Home,0,0
1993,1422,28,PG,UTA,SAC,27.9,15,4,8,2,2,2,49.8,35.2,84.8,6,29,Away,1,1
549,1062,26,PG,GSW,NYK,28.4,13,6,5,1,2,3,46.9,25.1,70.8,-5,24,Away,1,1
120,1409,26,PG,PHX,CLE,23.5,13,0,6,1,1,1,36.9,42.6,89.0,-6,20,Away,1,0
569,1491,29,C,UTA,GSW,30.4,17,9,3,2,1,3,58.3,23.4,72.4,14,29,Away,3,1
7331,1480,21,PG,DET,BOS,14.6,2,3,4,2,0,1,48.4,31.4,94.9,-5,10,Away,2,0
1527,1302,30,PF,BKN,DAL,32.0,14,7,4,0,0,2,45.6,36.0,64.9,-2,23,Home,1,0
1804,1200,20,PG,DAL,LAL,16.7,4,1,6,1,0,1,40.2,24.2,84.0,-1,11,Home,1,0
5226,1045,29,PF,OKC,LAC,34.9,12,8,0,1,3,4,47.2,27.5,67.0,-4,20,Home,3,0
1940,1011,20,PG,LAL,BKN,30.0,18,7,8,1,0,3,58.2,35.5,92.3,-11,31,Away,0,1
4923,1162,20,SG,TOR,PHX,38.3,18,8,4,2,1,2,49.2,39.2,79.9,7,31,Home,2,1
2791,1150,23,PG,NYK,GSW,37.4,19,3,6,2,0,3,43.6,30.1,70.0,-2,27,Away,5,0
6214,1310,27,PG,SAC,LAL,22.6,19,3,1,1,0,2,46.2,30.9,85.3,3,22,Home,2,0
7147,1366,25,SF,BKN,NOP,24.0,10,2,2,1,0,1,47.4,34.3,89.3,-9,14,Away,3,0
7553,1283,26,PG,LAC,ATL,19.9,9,3,4,1,0,2,46.9,39.1,79.5,5,15,Away,2,0
6892,1027,25,PF,BOS,DEN,28.8,13,6,2,0,1,1,40.4,37.4,92.9,10,21,Away,2,0
6128,1181,24,PG,DEN,DAL,28.2,21,4,5,1,1,3,59.2,29.7,77.3,-9,29,Home,1,1
1442,1144,22,SF,CHA,POR,19.9,11,3,3,1,1,1,51.7,27.0,88.8,4,18,Away,1,0
4067,1226,28,PF,DEN,PHI,37.0,20,8,2,2,1,2,48.1,33.4,74.4,-8,31,Home,3,1
3359,1370,26,SG,TOR,SAC,30.8,14,4,3,1,1,0,49.8,37.1,84.0,21,23,Away,1,1
2136,1260,28,PG,NYK,BOS,26.8,19,2,7,2,0,2,43.7,39.2,91.0,-12,28,Away,1,1
769,1354,23,C,NOP,NYK,29.1,16,12,2,1,1,2,48.1,18.7,82.1,-3,30,Away,3,1
4096,1103,28,PF,MIL,DEN,20.0,12,5,0,0,1,1,54.3,19.5,80.0,10,17,Away,0,0
7301,1043,25,SG,DAL,GSW,19.0,7,1,2,1,0,1,33.4,46.3,78.8,9,10,Home,2,0
2406,1270,27,PF,GSW,NOP,31.9,13,10,6,0,1,2,53.7,23.1,66.3,-2,28,Away,3,1
4640,1171,26,C,DEN,DET,21.7,11,7,3,2,1,2,36.4,30.2,92.1,5,22,Home,3,1
361,1001,27,PG,DET,PHI,17.4,12,4,1,1,1,1,45.5,36.8,69.4,-14,18,Home,1,0
7541,1462,28,C,MIA,GSW,27.2,17,10,2,0,0,1,59.5,24.3,68.6,-1,28,Home,1,1
5041,1013,30,C,ATL,MIN,27.5,14,8,3,0,1,2,36.8,34.1,73.6,-2,24,Home,1,1
8465,1377,27,C,DEN,ATL,29.8,13,13,1,0,2,3,58.4,34.0,75.7,16,26,Away,2,1
2462,1477,29,PG,TOR,IND,28.0,16,4,7,1,0,1,38.9,35.2,78.3,9,27,Away,0,1
3148,1214,27,SF,CHA,UTA,31.1,17,4,0,1,0,1,41.6,36.8,92.3,-1,21,Away,3,0
4196,1217,25,PF,CHI,DAL,23.3,11,5,6,1,1,2,44.5,23.1,89.4,-10,22,Away,2,0
4443,1060,28,C,CLE,GSW,23.6,12,9,1,0,2,1,52.2,49.3,72.5,2,23,Away,3,1
8991,1178,26,SG,LAL,GSW,37.1,21,8,3,0,0,3,45.7,34.5,71.4,-8,29,Away,1,0
849,1164,22,PG,PHX,ORL,19.1,12,4,5,1,1,2,46.8,39.0,92.5,-1,21,Away,3,0
3040,1153,22,PF,CHA,DEN,14.1,5,2,0,0,1,1,43.9,42.3,77.6,-6,7,Home,3,0
3326,1159,24,PG,CLE,CHI,39.9,22,5,11,1,0,3,39.1,27.7,90.9,8,36,Home,1,1
8114,1277,27,SF,NYK,BOS,21.9,11,4,3,0,2,3,40.1,41.5,74.6,8,17,Home,2,0
3226,1448,27,PF,UTA,LAL,24.4,18,9,2,1,0,2,44.4,36.1,80.1,-10,28,Home,1,1
553,1313,25,C,GSW,SAS,38.2,19,12,0,2,2,3,55.5,29.4,80.6,3,32,Away,2,1
5400,1293,24,SF,MIN,SAS,33.4,18,8,4,2,1,3,48.4,47.3,94.1,9,30,Away,2,1
4264,1392,24,C,BOS,WAS,18.8,7,5,0,1,0,2,42.6,36.6,78.9,-12,11,Away,1,0
528,1172,28,SF,ORL,OKC,35.8,16,1,2,1,0,3,50.0,29.1,87.2,1,17,Away,2,0
276,1080,30,PG,BKN,WAS,37.1,20,8,7,1,0,2,42.3,29.0,94.4,-5,34,Home,1,1
8688,1098,30,PF,CHI,HOU,23.8,9,6,3,1,1,1,49.4,34.3,80.2,10,19,Home,1,0
5252,1187,23,PF,SAC,PHX,23.3,11,9,3,1,1,1,46.4,33.5,74.7,6,24,Away,5,1
12,1214,27,SG,BOS,SAC,36.8,26,3,3,1,1,2,51.1,29.1,85.4,5,32,Away,2,1
8902,1266,21,PG,CLE,CHA,42.1,26,4,7,1,0,3,45.0,53.1,74.6,-7,35,Away,1,1
8166,1275,24,PG,MIA,GSW,32.3,15,0,4,1,1,2,46.5,40.0,85.1,-7,19,Away,1,0
1318,1117,27,C,LAL,NOP,20.3,11,6,3,0,1,2,40.5,20.0,68.7,-2,19,Away,1,1
3760,1215,24,SF,UTA,CHI,37.9,18,9,3,1,1,3,50.4,32.9,80.9,8,29,Away,2,1
2790,1339,28,SG,LAL,PHI,32.6,23,3,3,1,1,3,37.3,40.4,73.8,3,28,Away,1,1
8159,1162,32,PF,IND,MIL,23.8,8,6,1,1,1,1,53.4,36.4,83.6,-3,16,Away,1,0
3498,1086,25,PF,MIN,NOP,17.7,6,6,1,0,0,2,52.3,28.2,82.9,9,11,Away,1,0
1139,1458,30,SF,HOU,DET,24.6,16,5,2,0,0,0,38.4,29.3,78.0,6,23,Away,1,0
6605,1175,25,SF,MEM,UTA,22.1,10,3,3,1,2,2,43.3,33.1,75.8,-6,17,Away,3,0
7496,1272,25,C,OKC,GSW,26.6,12,11,1,1,2,1,51.3,29.9,62.6,1,26,Home,1,1
5101,1161,29,PF,DEN,NYK,32.8,16,8,2,1,1,2,51.2,29.6,82.4,9,26,Home,1,1
338,1127,20,SF,CHA,GSW,19.8,6,3,2,1,1,1,43.8,26.2,69.3,-10,12,Away,2,0
3327,1348,22,C,BKN,LAC,20.0,10,5,1,0,1,1,50.6,23.0,95.0,-4,16,Away,4,0
756,1486,26,PG,ORL,SAC,29.0,17,3,6,2,0,2,44.1,50.4,74.0,4,26,Away,1,1
1177,1217,21,PF,OKC,SAC,30.8,18,9,2,0,0,2,42.4,22.1,77.9,7,27,Away,1,1
5513,1154,31,PG,DET,ORL,21.7,7,2,4,1,1,2,50.5,41.2,67.9,-2,13,Home,3,0
1022,1464,27,PG,TOR,GSW,30.8,23,6,6,2,0,3,45.7,34.8,68.7,-1,34,Home,1,1
8768,1147,30,C,PHX,IND,32.4,17,9,0,1,2,1,45.9,17.8,73.5,-2,28,Home,1,1
5006,1054,23,SG,LAC,CLE,24.5,18,2,2,1,0,2,46.6,33.1,73.9,-2,21,Home,0,0
1887,1311,27,PF,DEN,DAL,29.1,19,8,2,1,2,3,47.8,26.0,78.7,-8,29,Home,2,0
1292,1349,26,SF,PHI,GSW,24.0,9,5,1,1,1,1,50.4,44.6,84.1,4,16,Home,1,0
6256,1164,25,PF,ATL,CLE,27.1,13,9,7,0,0,3,52.4,35.9,79.2,-11,26,Home,1,0
1671,1174,25,PG,SAC,TOR,18.6,14,4,2,0,0,2,46.5,42.7,76.7,-23,18,Away,1,0
5695,1410,27,PG,SAS,CHI,28.5,21,3,6,1,1,2,53.6,49.3,88.2,1,30,Away,1,1
6294,1233,26,PF,POR,BOS,17.0,4,5,1,1,0,0,52.4,25.9,95.0,0,11,Away,1,0
2392,1256,28,SG,IND,DAL,27.5,23,0,2,0,0,2,42.7,30.4,85.2,-11,23,Home,3,0
2562,1187,37,SG,CHI,PHX,18.8,7,0,2,0,0,1,41.9,41.0,81.6,-7,8,Away,1,0
592,1119,25,PF,UTA,PHX,33.1,15,10,3,0,1,4,54.5,35.3,78.0,-4,25,Away,1,0
8106,1211,22,PG,CHA,DAL,25.0,12,3,3,1,0,1,44.2,35.1,87.4,-14,18,Home,1,0
2036,1033,29,SF,DEN,OKC,38.4,20,4,1,2,1,3,45.1,37.3,72.7,-1,25,Away,1,1
541,1321,28,PG,SAC,DET,29.8,15,0,5,1,0,3,49.7,46.7,79.3,-10,18,Away,1,0
6271,1484,34,PF,ORL,MIA,26.0,13,7,4,1,0,1,42.7,32.0,74.8,-1,24,Home,1,1
7658,1232,31,C,CLE,BOS,22.9,11,8,1,1,1,2,47.8,34.4,85.5,-10,20,Away,0,0
305,1293,22,SF,MIL,DEN,22.5,18,3,0,2,0,2,38.1,22.7,81.8,4,21,Home,1,0
6636,1060,29,PG,ORL,MIL,36.5,16,4,10,1,0,2,42.0,19.5,73.7,21,29,Home,3,1
8891,1094,30,SG,MIA,WAS,25.2,10,5,3,2,0,1,46.7,36.8,78.4,7,19,Away,3,0
1339,1211,26,C,DAL,MEM,20.6,16,6,1,1,3,1,49.2,21.3,83.6,-15,26,Home,5,1
2984,1432,24,PF,PHI,MEM,30.0,15,10,4,0,0,0,41.7,30.8,88.0,-7,29,Home,2,1
4471,1368,32,PG,BKN,IND,34.4,20,3,8,0,0,4,43.2,37.7,60.3,-9,27,Away,1,0
8506,1479,25,SF,SAC,LAC,39.7,18,7,2,0,2,3,43.5,38.0,78.3,-1,26,Away,3,1
3341,1129,26,SG,MIA,HOU,25.7,14,4,3,0,0,2,48.0,24.8,72.1,5,19,Away,1,0
6538,1080,29,PG,CHA,SAS,39.2,21,5,10,1,0,3,48.4,32.1,73.9,-2,34,Away,4,1
26,1413,20,C,WAS,MIL,20.2,7,8,2,0,1,2,47.8,30.5,75.7,-13,16,Away,0,0
8055,1103,28,SG,WAS,SAC,19.2,13,1,1,0,0,1,47.8,38.9,91.5,0,14,Away,2,0
7583,1369,31,SF,PHI,MIA,38.2,17,4,6,1,1,2,53.3,33.0,59.4,16,27,Away,1,1
3457,1016,24,SG,UTA,HOU,32.9,20,5,3,1,1,1,59.2,25.1,82.3,-5,29,Home,3,1
707,1329,25,C,WAS,MEM,30.8,17,11,5,0,2,2,49.2,23.8,63.0,-12,33,Home,3,1
8165,1108,26,PG,UTA,IND,21.8,20,3,4,2,0,2,51.6,33.6,74.0,5,27,Away,2,1
5094,1138,23,PF,MEM,BOS,37.0,21,7,3,1,2,3,46.3,38.3,82.2,-1,31,Home,1,1
1044,1204,26,SG,UTA,GSW,14.0,6,1,3,1,0,1,46.1,47.9,79.8,-13,10,Away,4,0
7219,1118,31,PF,MIA,TOR,20.4,10,7,2,0,1,1,54.5,42.7,85.9,13,19,Away,1,1
6430,1334,30,PF,WAS,MIN,27.0,11,7,0,0,1,2,52.7,33.4,76.0,0,17,Away,1,0
1161,1465,27,C,IND,MEM,23.8,11,9,0,0,1,0,43.6,14.9,90.7,-25,21,Away,2,0
7682,1493,24,PG,LAL,CLE,35.8,21,3,7,2,1,1,37.3,37.7,71.9,-10,33,Home,3,1
1123,1261,32,SF,MEM,MIN,20.3,13,4,1,1,0,2,41.3,41.7,82.5,1,17,Home,1,0
5716,1425,28,PG,TOR,CHA,24.5,20,5,7,1,0,2,33.9,50.1,72.9,-23,31,Away,2,1
8832,1235,25,PF,CHI,SAS,23.8,15,4,0,0,1,3,51.6,35.8,81.2,-2,17,Home,0,0
835,1252,26,PF,TOR,MIA,20.5,8,4,4,1,1,0,47.3,34.4,81.0,-2,18,Home,3,0
8051,1186,25,SF,LAL,CHA,20.4,11,6,6,1,0,1,48.4,30.4,72.9,0,23,Away,1,1
8642,1318,31,PG,NOP,DAL,24.3,8,5,7,1,0,1,38.6,41.3,81.6,-5,20,Away,3,0
3838,1460,27,PF,POR,CHA,29.9,19,7,2,1,1,3,45.9,40.7,78.2,-1,27,Away,1,1
6711,1049,25,PG,SAC,MIA,31.2,16,5,6,1,1,2,55.4,45.7,84.1,9,27,Home,1,1
3801,1480,23,PF,WAS,SAC,26.0,14,8,1,0,1,1,54.2,35.5,88.8,-13,23,Away,5,0
4530,1475,28,PG,MEM,POR,24.5,16,0,5,2,0,2,49.5,48.2,82.8,-2,21,Home,2,0
393,1472,19,PF,PHI,TOR,34.6,19,7,1,1,0,1,49.8,44.4,74.3,-4,27,Home,0,1
176,1256,28,C,LAL,DEN,36.0,21,13,2,1,1,1,63.2,24.8,63.1,0,37,Home,2,1
3101,1187,20,PF,BKN,MIN,20.5,9,5,1,0,0,2,51.8,27.4,61.6,10,13,Home,4,0
5839,1094,26,PG,DET,PHI,32.7,25,4,6,2,0,2,44.3,38.0,74.4,2,35,Home,0,1
2643,1425,27,SG,POR,DEN,32.6,18,4,2,1,1,3,52.0,27.9,76.3,6,23,Home,2,0
